pid,nameAttested,nameTransliterated,bbox,id,reprLat,reprLong,timePeriods,timePeriodsKeys,minDate,maxDate,geometry,featureType
/errata/1001888,NULL,Rhodope,NULL,rhodope,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/errata/1001888,NULL,Rhodope,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/errata/1001895,NULL,Thessalia,NULL,thessalia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 35.0], [20.0, 40.0], [25.0, 40.0], [25.0, 35.0], [20.0, 35.0]]]}",unknown
/errata/1001895,NULL,Thessalia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 35.0], [20.0, 40.0], [25.0, 40.0], [25.0, 35.0], [20.0, 35.0]]]}",unknown
/errata/1001902,NULL,Dardania,NULL,dardania,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/errata/1001902,NULL,Dardania,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/errata/1001906,NULL,Asia,NULL,asia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 40.0], [30.0, 40.0], [30.0, 35.0], [25.0, 35.0]]]}",unknown
/errata/1001906,NULL,Asia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 40.0], [30.0, 40.0], [30.0, 35.0], [25.0, 35.0]]]}",unknown
/errata/1001910,NULL,Pisidia,NULL,pisidia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 35.0], [30.0, 40.0], [35.0, 40.0], [35.0, 35.0], [30.0, 35.0]]]}",unknown
/errata/1001910,NULL,Pisidia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 35.0], [30.0, 40.0], [35.0, 40.0], [35.0, 35.0], [30.0, 35.0]]]}",unknown
/errata/1001917,NULL,Bithynia,NULL,bithynia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 40.0], [25.0, 45.0], [30.0, 45.0], [30.0, 40.0], [25.0, 40.0]]]}",unknown
/errata/1001917,NULL,Bithynia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 40.0], [25.0, 45.0], [30.0, 45.0], [30.0, 40.0], [25.0, 40.0]]]}",unknown
/errata/1001919,NULL,Paphlagonia,NULL,paphlagonia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 40.0], [30.0, 45.0], [35.0, 45.0], [35.0, 40.0], [30.0, 40.0]]]}",unknown
/errata/1001919,NULL,Paphlagonia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 40.0], [30.0, 45.0], [35.0, 45.0], [35.0, 40.0], [30.0, 40.0]]]}",unknown
/errata/1001931,NULL,Isauria,NULL,isauria,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 35.0], [30.0, 40.0], [35.0, 40.0], [35.0, 35.0], [30.0, 35.0]]]}",unknown
/errata/1001931,NULL,Isauria,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 35.0], [30.0, 40.0], [35.0, 40.0], [35.0, 35.0], [30.0, 35.0]]]}",unknown
/errata/1001936,NULL,Mesopotamia,NULL,mesopotamia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 35.0], [35.0, 40.0], [40.0, 40.0], [40.0, 35.0], [35.0, 35.0]]]}",unknown
/errata/1001936,NULL,Mesopotamia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 35.0], [35.0, 40.0], [40.0, 40.0], [40.0, 35.0], [35.0, 35.0]]]}",unknown
/errata/1001942,NULL,Arabia,NULL,arabia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 30.0], [35.0, 35.0], [40.0, 35.0], [40.0, 30.0], [35.0, 30.0]]]}",unknown
/errata/1001942,NULL,Arabia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 30.0], [35.0, 35.0], [40.0, 35.0], [40.0, 30.0], [35.0, 30.0]]]}",unknown
/errata/177444,NULL,Aquae Calidae,"3.0, 46.0, 4.0, 47.0",aquae-calidae,NULL,NULL,RL,"roman,late-antique",-30,640,"{""type"": ""Point"", ""coordinates"": [3.425488, 46.131859]}",unknown
/errata/177444,NULL,Aquae Calidae,"3.0, 46.0, 4.0, 47.0",center-point-of-commune-vichy,NULL,NULL,RL,"roman,late-antique",-30,640,"{""type"": ""Point"", ""coordinates"": [3.425488, 46.131859]}",unknown
/errata/252998,NULL,Untikesken,NULL,untikesken,NULL,NULL,H,hellenistic-republican,-330,-30,NULL,unknown
/errata/252998,NULL,Untikesken,NULL,batlas-location,NULL,NULL,H,hellenistic-republican,-330,-30,NULL,unknown
/errata/30202,NULL,Achaia,NULL,achaia,NULL,NULL,HR,"hellenistic-republican,roman",-330,300,NULL,unknown
/errata/30202,NULL,Achaia,NULL,batlas-location,NULL,NULL,HR,"hellenistic-republican,roman",-330,300,NULL,unknown
/errata/427224440,Ù…Ø¯Ø§Ø¦Ù† ØµØ§Ù„Ø­,"Mada'in Salih, Madain Salih, Mada'in Saleh, MadÄ'in SÄlih, MadÄ'in SÄleh, Meda'in Salih, Meda'in Saleh, MadÃ¢in SÃ¢lih, MadÃ¢'in SÃ¢lih, MedÃ¢in SÃ¢leh, MedÃ¢'in SÃ¢leh",NULL,madain-salih-madain-salih,NULL,NULL,M,modern,1700,2100,"{""type"": ""Point"", ""coordinates"": [37.952778, 26.791667]}",cemetery
/errata/427224440,Ù…Ø¯Ø§Ø¦Ù† ØµØ§Ù„Ø­,"Mada'in Salih, Madain Salih, Mada'in Saleh, MadÄ'in SÄlih, MadÄ'in SÄleh, Meda'in Salih, Meda'in Saleh, MadÃ¢in SÃ¢lih, MadÃ¢'in SÃ¢lih, MedÃ¢in SÃ¢leh, MedÃ¢'in SÃ¢leh",NULL,location-of-madain-salih,NULL,NULL,M,modern,1700,2100,"{""type"": ""Point"", ""coordinates"": [37.952778, 26.791667]}",cemetery
/errata/427224440,Ù…Ø¯Ø§Ø¦Ù† ØµØ§Ù„Ø­,"Mada'in Salih, Madain Salih, Mada'in Saleh, MadÄ'in SÄlih, MadÄ'in SÄleh, Meda'in Salih, Meda'in Saleh, MadÃ¢in SÃ¢lih, MadÃ¢'in SÃ¢lih, MedÃ¢in SÃ¢leh, MedÃ¢'in SÃ¢leh",NULL,madain-salih-madain-salih,NULL,NULL,M,modern,1700,2100,"{""type"": ""Point"", ""coordinates"": [37.9698741, 26.7930777]}","settlement,"
/errata/427224440,Ù…Ø¯Ø§Ø¦Ù† ØµØ§Ù„Ø­,"Mada'in Salih, Madain Salih, Mada'in Saleh, MadÄ'in SÄlih, MadÄ'in SÄleh, Meda'in Salih, Meda'in Saleh, MadÃ¢in SÃ¢lih, MadÃ¢'in SÃ¢lih, MedÃ¢in SÃ¢leh, MedÃ¢'in SÃ¢leh",NULL,osm-location,NULL,NULL,M,modern,1700,2100,"{""type"": ""Point"", ""coordinates"": [37.9698741, 26.7930777]}","settlement,"
/errata/550420,NULL,Aisepos,"27.0, 39.5, 27.5, 40.0",aisepos,39.750000000000000000000000000000,27.250000000000000000000000000000,HR,"hellenistic-republican,roman",-330,300,"{""type"": ""Polygon"", ""coordinates"": [[[27.0, 39.5], [27.0, 40.0], [27.5, 40.0], [27.5, 39.5], [27.0, 39.5]]]}",unknown
/errata/550420,NULL,Aisepos,"27.0, 39.5, 27.5, 40.0",undetermined,39.750000000000000000000000000000,27.250000000000000000000000000000,HR,"hellenistic-republican,roman",-330,300,"{""type"": ""Polygon"", ""coordinates"": [[[27.0, 39.5], [27.0, 40.0], [27.5, 40.0], [27.5, 39.5], [27.0, 39.5]]]}",unknown
/errata/678169,NULL,"H., see Horvat",NULL,h-see-horvat,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/678169,NULL,"H., see Horvat",NULL,undetermined,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/678234,NULL,"Kh., see Khirbet",NULL,kh-see-khirbet,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/678234,NULL,"Kh., see Khirbet",NULL,undetermined,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/687912,NULL,"H., see Horvat",NULL,h-see-horvat,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/687912,NULL,"H., see Horvat",NULL,undetermined,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/687942,NULL,"Kh., see Khirbet",NULL,kh-see-khirbet,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/687942,NULL,"Kh., see Khirbet",NULL,undetermined,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/697680,NULL,"Kh., see Khirbet",NULL,kh-see-khirbet,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/697680,NULL,"Kh., see Khirbet",NULL,undetermined,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/814692,NULL,"Kh., see Khirbet",NULL,kh-see-khirbet,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/814692,NULL,"Kh., see Khirbet",NULL,undetermined,NULL,NULL,NULL,NULL,0,0,NULL,unknown
/errata/857326,NULL,Skylax,"35.0, 40.0, 36.0, 41.0",skylax,40.500000000000000000000000000000,35.500000000000000000000000000000,HR,"hellenistic-republican,roman",-330,300,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 40.0], [35.0, 41.0], [36.0, 41.0], [36.0, 40.0], [35.0, 40.0]]]}",unknown
/errata/857326,NULL,Skylax,"35.0, 40.0, 36.0, 41.0",batlas-location,40.500000000000000000000000000000,35.500000000000000000000000000000,HR,"hellenistic-republican,roman",-330,300,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 40.0], [35.0, 41.0], [36.0, 41.0], [36.0, 40.0], [35.0, 40.0]]]}",unknown
/errata/874325,NULL,Antitaurus M.,"39.0, 39.0, 40.0, 40.0",Antitaurus-M,39.666666666700000000000000000000,39.416666666700000000000000000000,HR,"hellenistic-republican,roman",-330,300,"{""type"": ""Polygon"", ""coordinates"": [[[39.0, 39.25], [39.0, 39.75], [39.75, 40.0], [40.0, 39.75], [39.0, 39.25]]]}",unknown
/errata/874325,NULL,Antitaurus M.,"39.0, 39.0, 40.0, 40.0",bounding-polygon-for-antitaurus-mountains,39.666666666700000000000000000000,39.416666666700000000000000000000,HR,"hellenistic-republican,roman",-330,300,"{""type"": ""Polygon"", ""coordinates"": [[[39.0, 39.25], [39.0, 39.75], [39.75, 40.0], [40.0, 39.75], [39.0, 39.25]]]}",unknown
/errata/884120,NULL,Armenia,NULL,armenia,NULL,NULL,CHRL,"classical,hellenistic-republican,roman,late-antique",-550,640,"{""type"": ""Polygon"", ""coordinates"": [[[46.0, 39.0], [46.0, 40.0], [47.0, 40.0], [47.0, 39.0], [46.0, 39.0]]]}",unknown
/errata/884120,NULL,Armenia,NULL,batlas-location,NULL,NULL,CHRL,"classical,hellenistic-republican,roman,late-antique",-550,640,"{""type"": ""Polygon"", ""coordinates"": [[[46.0, 39.0], [46.0, 40.0], [47.0, 40.0], [47.0, 39.0], [46.0, 39.0]]]}",unknown
/errata/981515,NULL,Creta et Cyrene,NULL,creta-et-cyrene,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 35.0], [20.0, 40.0], [25.0, 40.0], [25.0, 35.0], [20.0, 35.0]]]}",unknown
/errata/981515,NULL,Creta et Cyrene,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 35.0], [20.0, 40.0], [25.0, 40.0], [25.0, 35.0], [20.0, 35.0]]]}",unknown
/errata/981515,NULL,Creta,NULL,creta,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 35.0], [20.0, 40.0], [25.0, 40.0], [25.0, 35.0], [20.0, 35.0]]]}",unknown
/errata/981515,NULL,Creta,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 35.0], [20.0, 40.0], [25.0, 40.0], [25.0, 35.0], [20.0, 35.0]]]}",unknown
/errata/991318,NULL,Baetica,NULL,baetica,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[-10.0, 35.0], [-10.0, 40.0], [-5.0, 40.0], [-5.0, 35.0], [-10.0, 35.0]]]}",unknown
/errata/991318,NULL,Baetica,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[-10.0, 35.0], [-10.0, 40.0], [-5.0, 40.0], [-5.0, 35.0], [-10.0, 35.0]]]}",unknown
/errata/991319,NULL,Lusitania,NULL,lusitania,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[-10.0, 35.0], [-10.0, 40.0], [-5.0, 40.0], [-5.0, 35.0], [-10.0, 35.0]]]}",unknown
/errata/991319,NULL,Lusitania,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[-10.0, 35.0], [-10.0, 40.0], [-5.0, 40.0], [-5.0, 35.0], [-10.0, 35.0]]]}",unknown
/errata/991326,NULL,Tarraconensis,NULL,tarraconensis,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[-5.0, 40.0], [-5.0, 45.0], [0.0, 45.0], [0.0, 40.0], [-5.0, 40.0]]]}",unknown
/errata/991326,NULL,Tarraconensis,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[-5.0, 40.0], [-5.0, 45.0], [0.0, 45.0], [0.0, 40.0], [-5.0, 40.0]]]}",unknown
/errata/991348,NULL,Raetia,NULL,raetia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[10.0, 45.0], [10.0, 50.0], [15.0, 50.0], [15.0, 45.0], [10.0, 45.0]]]}",unknown
/errata/991348,NULL,Raetia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[10.0, 45.0], [10.0, 50.0], [15.0, 50.0], [15.0, 45.0], [10.0, 45.0]]]}",unknown
/errata/991353,NULL,Sicilia,NULL,sicilia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[10.0, 35.0], [10.0, 40.0], [15.0, 40.0], [15.0, 35.0], [10.0, 35.0]]]}",unknown
/errata/991353,NULL,Sicilia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[10.0, 35.0], [10.0, 40.0], [15.0, 40.0], [15.0, 35.0], [10.0, 35.0]]]}",unknown
/errata/991355,NULL,Pannonia Inferior,NULL,pannonia-inferior,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[15.0, 45.0], [15.0, 50.0], [20.0, 50.0], [20.0, 45.0], [15.0, 45.0]]]}",unknown
/errata/991355,NULL,Pannonia Inferior,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[15.0, 45.0], [15.0, 50.0], [20.0, 50.0], [20.0, 45.0], [15.0, 45.0]]]}",unknown
/errata/991356,NULL,Pannonia Superior,NULL,pannonia-superior,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[15.0, 45.0], [15.0, 50.0], [20.0, 50.0], [20.0, 45.0], [15.0, 45.0]]]}",unknown
/errata/991356,NULL,Pannonia Superior,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[15.0, 45.0], [15.0, 50.0], [20.0, 50.0], [20.0, 45.0], [15.0, 45.0]]]}",unknown
/errata/991360,NULL,Dalmatia,NULL,dalmatia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[15.0, 40.0], [15.0, 45.0], [20.0, 45.0], [20.0, 40.0], [15.0, 40.0]]]}",unknown
/errata/991360,NULL,Dalmatia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[15.0, 40.0], [15.0, 45.0], [20.0, 45.0], [20.0, 40.0], [15.0, 40.0]]]}",unknown
/errata/991368,NULL,Macedonia,NULL,macedonia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/errata/991368,NULL,Macedonia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/errata/991369,NULL,Moesia Superior,NULL,moesia-superior,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/errata/991369,NULL,Moesia Superior,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/errata/991371,NULL,Thracia,NULL,thracia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/errata/991371,NULL,Thracia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/errata/991378,NULL,Moesia Inferior,NULL,moesia-inferior,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 40.0], [25.0, 45.0], [30.0, 45.0], [30.0, 40.0], [25.0, 40.0]]]}",unknown
/errata/991378,NULL,Moesia Inferior,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 40.0], [25.0, 45.0], [30.0, 45.0], [30.0, 40.0], [25.0, 40.0]]]}",unknown
/errata/991380,NULL,Asia,NULL,asia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 40.0], [30.0, 40.0], [30.0, 35.0], [25.0, 35.0]]]}",unknown
/errata/991380,NULL,Asia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 40.0], [30.0, 40.0], [30.0, 35.0], [25.0, 35.0]]]}",unknown
/errata/991382,NULL,Hellespontus,NULL,hellespontus,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 40.0], [30.0, 40.0], [30.0, 35.0], [25.0, 35.0]]]}",unknown
/errata/991382,NULL,Hellespontus,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 40.0], [30.0, 40.0], [30.0, 35.0], [25.0, 35.0]]]}",unknown
/errata/991384,NULL,Lycia et Pamphylia,NULL,lycia-et-pamphylia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 40.0], [30.0, 40.0], [30.0, 35.0], [25.0, 35.0]]]}",unknown
/errata/991384,NULL,Lycia et Pamphylia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[25.0, 35.0], [25.0, 40.0], [30.0, 40.0], [30.0, 35.0], [25.0, 35.0]]]}",unknown
/errata/991391,NULL,Paphlagonia,NULL,paphlagonia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 40.0], [30.0, 45.0], [35.0, 45.0], [35.0, 40.0], [30.0, 40.0]]]}",unknown
/errata/991391,NULL,Paphlagonia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 40.0], [30.0, 45.0], [35.0, 45.0], [35.0, 40.0], [30.0, 40.0]]]}",unknown
/errata/991392,NULL,Cyprus,NULL,cyprus,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 35.0], [30.0, 40.0], [35.0, 40.0], [35.0, 35.0], [30.0, 35.0]]]}",unknown
/errata/991392,NULL,Cyprus,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 35.0], [30.0, 40.0], [35.0, 40.0], [35.0, 35.0], [30.0, 35.0]]]}",unknown
/errata/991395,NULL,Pisidia,NULL,pisidia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 35.0], [30.0, 40.0], [35.0, 40.0], [35.0, 35.0], [30.0, 35.0]]]}",unknown
/errata/991395,NULL,Pisidia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 35.0], [30.0, 40.0], [35.0, 40.0], [35.0, 35.0], [30.0, 35.0]]]}",unknown
/errata/991399,NULL,Pontus Polemoniacus,NULL,pontus-polemoniacus,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 40.0], [35.0, 45.0], [40.0, 45.0], [40.0, 40.0], [35.0, 40.0]]]}",unknown
/errata/991399,NULL,Pontus Polemoniacus,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 40.0], [35.0, 45.0], [40.0, 45.0], [40.0, 40.0], [35.0, 40.0]]]}",unknown
/errata/991400,NULL,Armenia Minor,NULL,armenia-minor,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 35.0], [35.0, 40.0], [40.0, 40.0], [40.0, 35.0], [35.0, 35.0]]]}",unknown
/errata/991400,NULL,Armenia Minor,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 35.0], [35.0, 40.0], [40.0, 40.0], [40.0, 35.0], [35.0, 35.0]]]}",unknown
/errata/991403,NULL,Cilicia,NULL,cilicia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 35.0], [35.0, 40.0], [40.0, 40.0], [40.0, 35.0], [35.0, 35.0]]]}",unknown
/errata/991403,NULL,Cilicia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 35.0], [35.0, 40.0], [40.0, 40.0], [40.0, 35.0], [35.0, 35.0]]]}",unknown
/errata/991404,NULL,Isauria,NULL,isauria,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 35.0], [35.0, 40.0], [40.0, 40.0], [40.0, 35.0], [35.0, 35.0]]]}",unknown
/errata/991404,NULL,Isauria,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 35.0], [35.0, 40.0], [40.0, 40.0], [40.0, 35.0], [35.0, 35.0]]]}",unknown
/errata/991405,NULL,Mesopotamia,NULL,mesopotamia,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 35.0], [35.0, 40.0], [40.0, 40.0], [40.0, 35.0], [35.0, 35.0]]]}",unknown
/errata/991405,NULL,Mesopotamia,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 35.0], [35.0, 40.0], [40.0, 40.0], [40.0, 35.0], [35.0, 35.0]]]}",unknown
/places/1000,NULL,Germania Superior,NULL,germania-superior,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[5.0, 45.0], [5.0, 50.0], [10.0, 50.0], [10.0, 45.0], [5.0, 45.0]]]}",unknown
/places/1000,NULL,Germania Superior,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[5.0, 45.0], [5.0, 50.0], [10.0, 50.0], [10.0, 45.0], [5.0, 45.0]]]}",unknown
/places/1001132,NULL,Thrakike,NULL,thrakike,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/places/1001132,NULL,Thrakike,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[20.0, 40.0], [20.0, 45.0], [25.0, 45.0], [25.0, 40.0], [20.0, 40.0]]]}",unknown
/places/1001133,NULL,Illyrikon,NULL,illyrikon,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[15.0, 40.0], [15.0, 45.0], [20.0, 45.0], [20.0, 40.0], [15.0, 40.0]]]}",unknown
/places/1001133,NULL,Illyrikon,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[15.0, 40.0], [15.0, 45.0], [20.0, 45.0], [20.0, 40.0], [15.0, 40.0]]]}",unknown
/places/1001135,NULL,Pontike,NULL,pontike,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 40.0], [30.0, 45.0], [35.0, 45.0], [35.0, 40.0], [30.0, 40.0]]]}",unknown
/places/1001135,NULL,Pontike,NULL,batlas-location,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 40.0], [30.0, 45.0], [35.0, 45.0], [35.0, 40.0], [30.0, 40.0]]]}",unknown
/places/1001136,NULL,Anatolike,NULL,anatolike,NULL,NULL,NULL,NULL,0,0,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 30.0], [30.0, 35.0], [35.0, 35.0], [35.0, 30.0], [30.0, 30.0]]]}",unknown
